Sequence_ID	sample_name
ASV_32396	Browns_ThreeSqA_D2
ASV_32397	Sandmound_CattailA_D1
ASV_32398	MayberryNE_CattailB_D2
ASV_32399	Browns_ThreeSqA_D1
ASV_324	Alt_d1_Ctrl_10T
ASV_3240	Browns_ThreeSqA_D2
ASV_32401	MayberryNE_CattailB_D1
ASV_32403	MayberryNE_CattailA_D1
ASV_32405	Ran_d2_Sal_e40_1
ASV_32406	Ran_d2_Rcc_e40_2
ASV_32407	Ran_d2_Sal_e40_1
ASV_32408	TS_FW_d2_12_1
ASV_32409	Ran_d1_Rcc_e40_1
ASV_3241	Alt_d1_Ctrl_10T
ASV_32411	Ran_d2_Rcc_e40_1
ASV_32412	Ran_d1_Sal_e40_2
ASV_32413	Ran_d1_Sal_e40_1
ASV_32414	Ran_d2_Rcc_e40_1
ASV_32415	Ran_d1_Rcc_e40_1
ASV_32416	TS_FW_d1_12_1
ASV_32418	Ran_d2_Rcc_e40_1
ASV_32419	TS_FW_d1_12_1
ASV_3242	Browns_TuleA_D2
ASV_32420	Ran_d1_Rcc_e40_1
ASV_32422	Ran_d2_Sal_e40_2
ASV_32423	Ran_d2_Rcc_e40_1
ASV_32424	TS_SW_d2_12_1
ASV_32425	Ran_d2_Rcc_e40_1
ASV_32426	TS_FW_d1_12_2
ASV_32427	TS_FW_d2_12_1
ASV_32428	Ran_d2_Rcc_e40_1
ASV_32429	TS_SW_d2_12_1
ASV_3243	Ran_d1_Rcc_e40_1
ASV_32430	Ran_d1_Sal_e40_2
ASV_32431	Ran_d1_Rcc_e40_2
ASV_32432	Ran_d1_Rcc_e40_1
ASV_32433	TS_FW_d1_12_1
ASV_32434	Ran_d1_Rcc_e40_1
ASV_32435	Ran_d1_Rcc_e40_2
ASV_32436	Ran_d1_Rcc_e40_1
ASV_32437	Ran_d1_Sal_e40_2
ASV_32438	Ran_d1_Rcc_e40_2
ASV_32439	Ran_d2_Rcc_e40_1
ASV_3244	Alt_d1_Ctrl_10T
ASV_32440	Ran_d1_Rcc_e40_2
ASV_32441	Ran_d1_Sal_e40_1
ASV_32442	Ran_d2_Rcc_e40_2
ASV_32443	Ran_d1_Rcc_e40_2
ASV_32444	Alt_d1_Ctrl_5T
ASV_32447	Alt_d1_Ctrl_5T
ASV_32448	Alt_d1_SAL_12T
ASV_32449	Alt_d1_Ctrl_5T
ASV_3245	Browns_ThreeSqC_D1
ASV_32450	Alt_d1_SAL_12T
ASV_32451	Alt_d1_SAL_12T
ASV_32452	Alt_d1_Ctrl_10T
ASV_32453	Alt_d1_Ctrl_15T
ASV_32454	Alt_d1_Ctrl_10T
ASV_32455	Alt_d1_SAL_2T
ASV_32456	Alt_d1_Ctrl_5T
ASV_32457	Alt_d1_FW_4T
ASV_32458	Alt_d1_SAL_12T
ASV_32459	Alt_d1_SAL_8T
ASV_3246	Alt_d1_Ctrl_9T
ASV_32460	Alt_d1_Ctrl_10T
ASV_32461	Alt_d1_Ctrl_10T
ASV_32462	Alt_d1_FW_11T
ASV_32463	Alt_d1_Ctrl_9T
ASV_32464	Alt_d1_Ctrl_5T
ASV_32465	Alt_d1_Ctrl_10T
ASV_32466	TL_inc_d2_DI_ctrl_4
ASV_32467	Alt_d1_Ctrl_15T
ASV_32468	TL_inc_d1_DI_ctrl_3
ASV_32469	Alt_d1_Ctrl_3T
ASV_3247	Alt_d1_Ctrl_15T
ASV_32472	Alt_d1_Ctrl_3T
ASV_32473	Alt_d1_FW_14T
ASV_32474	Alt_d1_Ctrl_3T
ASV_32475	Alt_d1_Ctrl_3T
ASV_32477	Alt_d1_FW_4T
ASV_32478	TL_inc_d1_DI_ctrl_3
ASV_32479	TL_inc_d1_DI_ctrl_2
ASV_3248	Ran_d1_Rcc_e40_1
ASV_32480	Alt_d1_Ctrl_10T
ASV_32481	Alt_d1_Ctrl_3T
ASV_32482	TL_inc_d1_ASW_3
ASV_32483	Alt_d1_Ctrl_9T
ASV_32484	Alt_d1_Ctrl_15T
ASV_32485	Alt_d2_Ctrl_15M
ASV_32486	Alt_d1_Ctrl_9T
ASV_32487	Alt_d1_Ctrl_10T
ASV_32488	Alt_d1_Ctrl_10T
ASV_32489	Alt_d1_Ctrl_10T
ASV_3249	Browns_ThreeSqA_D1
ASV_32490	Alt_d1_Ctrl_3T
ASV_32491	Alt_d1_FW_11T
ASV_32492	Ran_d1_Sal_e40_1
ASV_32493	Ran_d1_Rcc_e40_1
ASV_32494	Alt_d1_Ctrl_3T
ASV_32495	TS_FW_d1_12_1
ASV_32496	Ran_d1_Sal_e40_1
ASV_32497	Ran_d1_Rcc_e40_2
ASV_32498	Alt_d1_Ctrl_5T
ASV_32499	Alt_d1_Ctrl_15T
ASV_325	Alt_d1_FW_4T
ASV_3250	MayberryNE_CattailA_D2
ASV_32501	Alt_d1_Ctrl_10T
ASV_32502	Alt_d1_SAL_6T
ASV_32503	Alt_d2_SAL_2M
ASV_32504	MayberryNE_TuleC_D2
ASV_32507	Browns_TuleC_D2
ASV_32508	Alt_d1_Ctrl_10T
ASV_32509	WestPond_CattailB_D1
ASV_3251	MayberryNE_CattailA_D1
ASV_32512	MayberryNE_CattailA_D2
ASV_32515	MayberryNE_CattailB_D2
ASV_32516	Sandmound_ThreeSqA_D1
ASV_32517	Browns_ThreeSqB_D1
ASV_32518	Browns_TuleA_D2
ASV_32519	MayberryNE_CattailB_D1
ASV_3252	Ran_d1_Sal_e40_1
ASV_32520	MayberryNE_CattailA_D1
ASV_32521	MayberryNE_TuleA_D2
ASV_32522	MayberryNE_CattailC_D1
ASV_32523	WestPond_CattailA_D1
ASV_32526	MayberryNE_CattailA_D2
ASV_32527	Browns_ThreeSqA_D2
ASV_32528	Browns_TuleC_D2
ASV_3253	Ran_d1_Rcc_e40_2
ASV_32530	MayberryNE_CattailC_D2
ASV_32531	MayberrySE_CattailA_D2
ASV_32532	MayberryNW_CattailC_D1
ASV_32535	Sandmound_CattailA_D1
ASV_32537	Browns_TuleA_D2
ASV_32538	MayberryNE_TuleA_D1
ASV_32539	MayberryNE_CattailB_D2
ASV_3254	Alt_d1_Ctrl_10T
ASV_32540	MayberryNE_CattailB_D1
ASV_32541	MayberryNE_CattailA_D2
ASV_32542	Sandmound_TuleA_D2
ASV_32544	MayberryNE_CattailA_D1
ASV_32545	Browns_ThreeSqA_D1
ASV_32546	Browns_ThreeSqA_D2
ASV_32549	Browns_ThreeSqB_D1
ASV_3255	Browns_ThreeSqA_D1
ASV_32551	MayberryNE_CattailB_D1
ASV_32552	MayberryNE_TuleA_D1
ASV_32554	MayberryNE_TuleA_D2
ASV_32555	Browns_ThreeSqA_D1
ASV_32556	Browns_ThreeSqA_D2
ASV_32557	MayberryNW_CattailB_D1
ASV_32558	Browns_ThreeSqA_D1
ASV_32559	Browns_ThreeSqA_D1
ASV_3256	Browns_ThreeSqA_D1
ASV_32560	Sandmound_CattailA_D1
ASV_32561	Browns_ThreeSqB_D2
ASV_32562	MayberryNE_CattailA_D2
ASV_32564	Browns_TuleB_D2
ASV_32565	Browns_TuleC_D1
ASV_32566	Browns_ThreeSqC_D2
ASV_32568	Sandmound_TuleC_D1
ASV_32569	WestPond_CattailA_D2
ASV_3257	MayberryNE_CattailA_D2
ASV_32573	Browns_ThreeSqB_D1
ASV_32575	MayberryNE_TuleA_D1
ASV_32576	MayberryNE_CattailC_D1
ASV_32577	MayberryNE_TuleC_D2
ASV_32578	Browns_ThreeSqB_D2
ASV_32579	MayberryNE_TuleC_D2
ASV_3258	Ran_d2_Rcc_e40_1
ASV_32580	Browns_TuleC_D2
ASV_32583	Browns_TuleC_D2
ASV_32584	MayberrySE_CattailA_D1
ASV_32585	Browns_ThreeSqA_D1
ASV_32586	MayberryNE_CattailA_D1
ASV_32587	Browns_TuleC_D1
ASV_32589	Browns_ThreeSqA_D2
ASV_3259	Ran_d1_Rcc_e40_2
ASV_32590	Sandmound_CattailA_D2
ASV_32592	Sandmound_ThreeSqA_D1
ASV_32594	Browns_ThreeSqA_D1
ASV_32597	MayberryNE_CattailC_D1
ASV_32598	Sandmound_CattailA_D2
ASV_32599	Browns_TuleB_D2
ASV_326	TS_FW_d1_12_2
ASV_3260	MayberryNE_CattailA_D2
ASV_32600	MayberryNE_CattailA_D2
ASV_32601	MayberryNE_TuleA_D1
ASV_32602	MayberryNE_CattailA_D2
ASV_32603	Browns_ThreeSqB_D1
ASV_32604	Ran_d2_Rcc_e40_1
ASV_32605	Ran_d1_Rcc_e40_2
ASV_32606	Ran_d1_Sal_e40_2
ASV_32607	Ran_d1_Rcc_e40_2
ASV_32608	Ran_d2_Sal_e40_2
ASV_32609	Ran_d1_Rcc_e40_1
ASV_3261	Browns_ThreeSqA_D1
ASV_32610	Ran_d1_Rcc_e40_1
ASV_32611	Ran_d1_Rcc_e40_1
ASV_32612	Ran_d2_Rcc_e40_1
ASV_32613	Ran_d2_Rcc_e40_2
ASV_32614	Ran_d1_Sal_e40_1
ASV_32615	Ran_d2_Sal_e40_2
ASV_32616	Ran_d1_Rcc_e40_2
ASV_32617	Ran_d2_Rcc_e40_2
ASV_32618	Ran_d2_Rcc_e40_2
ASV_32619	Ran_d1_Rcc_e40_2
ASV_3262	Ran_d1_Rcc_e40_1
ASV_32620	Ran_d1_Sal_e40_2
ASV_32621	Ran_d1_Rcc_e40_2
ASV_32622	Ran_d1_Rcc_e40_1
ASV_32623	Ran_d2_Rcc_e40_2
ASV_32624	Ran_d2_Sal_e40_1
ASV_32625	Ran_d2_Rcc_e40_1
ASV_32626	Ran_d2_Rcc_e40_1
ASV_32627	TS_FW_d1_12_2
ASV_32628	Ran_d1_Rcc_e40_1
ASV_3263	Ran_d1_Rcc_e40_2
ASV_32630	Ran_d1_Rcc_e40_1
ASV_32632	Ran_d1_Sal_e40_1
ASV_32633	Ran_d1_Rcc_e40_2
ASV_32634	Ran_d1_Rcc_e40_1
ASV_32635	Ran_d2_Rcc_e40_2
ASV_32636	Ran_d2_Sal_e40_1
ASV_32637	Ran_d2_Rcc_e40_1
ASV_32638	Ran_d1_Sal_e40_1
ASV_32639	Ran_d2_Rcc_e40_2
ASV_3264	TL_inc_d1_ASW_3
ASV_32640	Ran_d2_Rcc_e40_2
ASV_32641	Alt_d1_Ctrl_5T
ASV_32642	Alt_d1_Ctrl_10T
ASV_32643	Alt_d1_Ctrl_9T
ASV_32644	Alt_d1_Ctrl_10T
ASV_32645	Alt_d1_Ctrl_15T
ASV_32646	Alt_d1_Ctrl_15T
ASV_32647	Alt_d1_SAL_12T
ASV_32648	Alt_d1_Ctrl_3T
ASV_32649	Alt_d1_Ctrl_10T
ASV_3265	Browns_ThreeSqA_D1
ASV_32650	Alt_d1_Ctrl_15T
ASV_32651	TL_inc_d1_ASW_3
ASV_32652	TL_inc_d1_ASW_3
ASV_32653	Alt_d1_Ctrl_15T
ASV_32654	Alt_d2_Ctrl_5M
ASV_32655	Alt_d1_Ctrl_10T
ASV_32656	Alt_d1_Ctrl_15T
ASV_32657	Alt_d1_Ctrl_10T
ASV_32658	Alt_d1_Ctrl_10T
ASV_32659	Alt_d1_Ctrl_5T
ASV_3266	Browns_ThreeSqA_D1
ASV_32660	TL_inc_d1_DI_ctrl_2
ASV_32662	Alt_d1_Ctrl_9T
ASV_32663	Alt_d1_SAL_2T
ASV_32664	Alt_d1_Ctrl_15T
ASV_32665	Alt_d1_Ctrl_3T
ASV_32666	Alt_d1_FW_11T
ASV_32667	Alt_d1_Ctrl_10T
ASV_32668	Alt_d1_Ctrl_10T
ASV_32669	Alt_d1_Ctrl_9T
ASV_3267	MayberryNE_CattailC_D1
ASV_32670	Alt_d1_Ctrl_10T
ASV_32671	Alt_d1_SAL_12T
ASV_32672	Alt_d1_Ctrl_10T
ASV_32673	Alt_d1_Ctrl_10T
ASV_32674	Alt_d1_FW_11T
ASV_32677	Alt_d1_Ctrl_10T
ASV_32678	TL_inc_d1_ASW_3
ASV_32679	Alt_d2_Ctrl_10M
ASV_3268	Ran_d1_Rcc_e40_1
ASV_32680	Alt_d2_Ctrl_9M
ASV_32683	Alt_d1_SAL_12T
ASV_32684	Alt_d1_Ctrl_9T
ASV_32685	Alt_d1_Ctrl_10T
ASV_32686	Alt_d1_Ctrl_10T
ASV_32687	Alt_d1_Ctrl_5T
ASV_32688	Alt_d1_FW_11T
ASV_32689	Alt_d1_Ctrl_3T
ASV_3269	MayberryNE_CattailA_D1
ASV_32690	TL_inc_d1_DI_ctrl_5
ASV_32691	Ran_d1_Sal_e40_2
ASV_32692	Alt_d1_Ctrl_3T
ASV_32693	Alt_d2_Ctrl_3M
ASV_32694	Alt_d1_Ctrl_10T
ASV_32695	Ran_d1_Rcc_e40_1
ASV_32696	Ran_d1_Rcc_e40_1
ASV_32697	Alt_d1_Ctrl_10T
ASV_32698	Ran_d1_Sal_e40_2
ASV_32699	Ran_d2_Rcc_e40_1
ASV_327	MayberryNW_CattailC_D2
ASV_3270	Browns_ThreeSqA_D1
ASV_32700	TS_FW_d1_12_2
ASV_32701	Alt_d1_Ctrl_9T
ASV_32702	Ran_d1_Rcc_e40_1
ASV_32703	Ran_d1_Sal_e40_2
ASV_32704	Alt_d1_FW_1T
ASV_32705	Alt_d2_Ctrl_15M
ASV_32706	Alt_d2_SAL_12M
ASV_32707	Ran_d1_Rcc_e40_2
ASV_32708	Alt_d1_Ctrl_15T
ASV_3271	Browns_ThreeSqA_D1
ASV_32710	Alt_d1_SAL_2T
ASV_32711	MayberryNE_TuleA_D1
ASV_32712	Ran_d1_Rcc_e40_1
ASV_32713	MayberryNE_TuleA_D1
ASV_32714	Sandmound_ThreeSqA_D1
ASV_32716	Browns_ThreeSqA_D1
ASV_32717	MayberryNE_TuleA_D1
ASV_32718	Browns_ThreeSqB_D1
ASV_3272	Browns_ThreeSqA_D1
ASV_32721	Browns_TuleC_D1
ASV_32722	MayberryNW_CattailC_D2
ASV_32723	MayberryNE_CattailA_D1
ASV_32724	MayberryNE_CattailA_D1
ASV_32726	MayberryNE_TuleC_D2
ASV_32727	MayberryNE_CattailA_D1
ASV_32728	Browns_ThreeSqA_D1
ASV_3273	Alt_d1_Ctrl_10T
ASV_32730	MayberryNE_TuleB_D1
ASV_32731	Browns_ThreeSqA_D1
ASV_32732	MayberryNE_CattailA_D1
ASV_32733	MayberryNE_CattailA_D1
ASV_32734	MayberryNW_CattailB_D2
ASV_32736	Browns_ThreeSqC_D2
ASV_32737	Browns_ThreeSqA_D2
ASV_3274	Sandmound_CattailA_D1
ASV_32741	MayberryNE_CattailB_D2
ASV_32742	Browns_TuleA_D2
ASV_32743	Sandmound_ThreeSqA_D1
ASV_32744	Browns_TuleC_D2
ASV_32748	MayberryNE_CattailA_D2
ASV_32749	Browns_TuleB_D2
ASV_3275	Ran_d1_Rcc_e40_2
ASV_32751	Browns_ThreeSqC_D1
ASV_32753	MayberryNE_CattailA_D2
ASV_32754	Sandmound_ThreeSqB_D1
ASV_32755	Sandmound_CattailA_D1
ASV_32756	MayberryNW_TuleB_D2
ASV_32759	MayberryNE_TuleC_D2
ASV_3276	MayberryNW_CattailB_D1
ASV_32760	Browns_ThreeSqB_D1
ASV_32763	Browns_ThreeSqB_D1
ASV_32764	MayberryNW_CattailB_D1
ASV_32765	Sandmound_ThreeSqB_D1
ASV_32766	MayberryNW_CattailA_D2
ASV_32767	Sandmound_ThreeSqA_D1
ASV_3277	Ran_d1_Rcc_e40_1
ASV_32770	Browns_ThreeSqA_D1
ASV_32771	MayberryNE_CattailA_D1
ASV_32772	Browns_ThreeSqB_D1
ASV_32774	MayberryNW_CattailB_D1
ASV_32778	Sandmound_TuleC_D1
ASV_32779	WestPond_CattailA_D2
ASV_3278	Ran_d1_Rcc_e40_1
ASV_32780	MayberryNE_TuleC_D2
ASV_32783	MayberryNE_CattailA_D1
ASV_32784	MayberryNE_TuleA_D2
ASV_32785	MayberryNE_CattailB_D2
ASV_32787	Browns_ThreeSqC_D2
ASV_32788	WestPond_CattailA_D1
ASV_3279	Ran_d1_Rcc_e40_1
ASV_32791	MayberryNE_CattailC_D1
ASV_32792	Browns_ThreeSqC_D2
ASV_32793	Browns_ThreeSqA_D2
ASV_32795	Browns_ThreeSqB_D1
ASV_32796	MayberryNE_CattailA_D1
ASV_32798	Browns_TuleC_D1
ASV_32799	MayberryNE_TuleA_D1
ASV_328	Ran_d1_Rcc_e40_2
ASV_3280	Browns_ThreeSqA_D1
ASV_32801	Sandmound_CattailA_D1
ASV_32802	Browns_ThreeSqB_D2
ASV_32803	MayberryNE_CattailB_D1
ASV_32804	Browns_ThreeSqB_D1
ASV_32805	Browns_ThreeSqA_D2
ASV_32806	MayberryNE_TuleB_D1
ASV_32807	Browns_ThreeSqA_D2
ASV_32808	Browns_TuleB_D1
ASV_32809	Sandmound_CattailA_D1
ASV_3281	MayberryNE_CattailA_D2
ASV_32810	MayberryNE_TuleB_D2
ASV_32814	Browns_TuleB_D2
ASV_32815	MayberryNE_CattailA_D1
ASV_32817	MayberryNE_CattailA_D1
ASV_32819	MayberryNE_CattailA_D2
ASV_3282	Alt_d1_Ctrl_3T
ASV_32820	Sandmound_ThreeSqC_D1
ASV_32822	MayberryNE_TuleA_D1
ASV_32823	MayberryNE_CattailA_D1
ASV_32824	MayberryNE_CattailA_D1
ASV_32825	Browns_TuleA_D2
ASV_32826	Ran_d1_Rcc_e40_2
ASV_32827	Ran_d1_Rcc_e40_1
ASV_32829	Ran_d1_Rcc_e40_1
ASV_3283	Ran_d2_Rcc_e40_2
ASV_32830	Ran_d1_Rcc_e40_1
ASV_32831	Ran_d2_Rcc_e40_1
ASV_32832	Ran_d1_Rcc_e40_1
ASV_32833	Ran_d1_Rcc_e40_1
ASV_32834	Ran_d2_Sal_e40_1
ASV_32835	TS_FW_d1_12_1
ASV_32836	Ran_d2_Rcc_e40_2
ASV_32837	Ran_d1_Rcc_e40_2
ASV_32838	Ran_d1_Rcc_e40_2
ASV_3284	Alt_d1_Ctrl_10T
ASV_32840	Ran_d1_Rcc_e40_2
ASV_32841	Ran_d1_Rcc_e40_1
ASV_32842	TS_FW_d2_12_1
ASV_32843	Ran_d1_Rcc_e40_1
ASV_32844	Ran_d1_Rcc_e40_1
ASV_32845	Ran_d2_Rcc_e40_2
ASV_32846	Ran_d1_Sal_e40_1
ASV_32847	Ran_d1_Rcc_e40_2
ASV_32848	TS_FW_d1_12_2
ASV_32849	TS_FW_d1_12_2
ASV_3285	Browns_ThreeSqA_D1
ASV_32850	Ran_d1_Rcc_e40_1
ASV_32851	Ran_d1_Rcc_e40_2
ASV_32852	Ran_d1_Sal_e40_1
ASV_32853	Ran_d1_Rcc_e40_1
ASV_32854	Alt_d2_FW_4M
ASV_32855	Ran_d2_Sal_e40_1
ASV_32856	Ran_d1_Rcc_e40_1
ASV_32857	Ran_d2_Rcc_e40_1
ASV_32858	Ran_d1_Sal_e40_1
ASV_32859	Ran_d2_Sal_e40_1
ASV_3286	Ran_d1_Rcc_e40_1
ASV_32860	Ran_d1_Rcc_e40_2
ASV_32863	Alt_d1_SAL_12T
ASV_32864	TS_FW_d2_12_1
ASV_32865	Ran_d2_Rcc_e40_2
ASV_32867	Ran_d2_Sal_e40_2
ASV_32869	Alt_d1_Ctrl_15T
ASV_3287	Alt_d1_SAL_12T
ASV_32870	Alt_d1_Ctrl_9T
ASV_32871	Alt_d2_Ctrl_10M
ASV_32872	Alt_d2_FW_7M
ASV_32873	Alt_d1_Ctrl_5T
ASV_32874	Alt_d2_Ctrl_5M
ASV_32875	TL_inc_d1_DI_ctrl_2
ASV_32876	Alt_d1_FW_14T
ASV_32877	TL_inc_d1_DI_ctrl_3
ASV_32878	Alt_d1_Ctrl_9T
ASV_32879	Alt_d1_SAL_12T
ASV_3288	Alt_d1_Ctrl_3T
ASV_32880	Alt_d1_Ctrl_10T
ASV_32881	Alt_d1_Ctrl_15T
ASV_32882	Alt_d1_SAL_13T
ASV_32884	Alt_d1_Ctrl_9T
ASV_32885	Alt_d1_Ctrl_15T
ASV_32886	Alt_d1_Ctrl_3T
ASV_32887	Alt_d1_Ctrl_10T
ASV_32888	Alt_d1_Ctrl_10T
ASV_32889	Alt_d1_Ctrl_3T
ASV_3289	MayberryNE_CattailA_D1
ASV_32890	Alt_d1_Ctrl_10T
ASV_32892	Alt_d1_Ctrl_3T
ASV_32893	Alt_d1_Ctrl_5T
ASV_32894	Alt_d1_Ctrl_10T
ASV_32895	Alt_d1_Ctrl_15T
ASV_32896	Alt_d1_SAL_8T
ASV_32897	TL_inc_d1_ASW_3
ASV_32898	Alt_d1_Ctrl_10T
ASV_32899	Alt_d1_Ctrl_10T
ASV_329	Ran_d1_Rcc_e40_1
ASV_3290	Browns_ThreeSqA_D2
ASV_32900	Alt_d1_Ctrl_10T
ASV_32901	Alt_d1_Ctrl_10T
ASV_32902	Alt_d1_Ctrl_10T
ASV_32903	Alt_d1_Ctrl_10T
ASV_32904	Alt_d1_Ctrl_3T
ASV_32906	Alt_d1_Ctrl_10T
ASV_32908	Ran_d2_Sal_e40_1
ASV_32909	Ran_d2_Rcc_e40_2
ASV_32910	Alt_d1_SAL_2T
ASV_32911	MayberrySE_TuleC_D2
ASV_32912	Ran_d2_Rcc_e40_2
ASV_32914	Ran_d1_Rcc_e40_1
ASV_32918	Ran_d2_Rcc_e40_2
ASV_32919	WestPond_CattailA_D2
ASV_3292	Alt_d1_Ctrl_10T
ASV_32920	MayberrySE_CattailC_D1
ASV_32927	Browns_ThreeSqA_D1
ASV_32929	MayberrySE_CattailB_D2
ASV_3293	Ran_d1_Rcc_e40_1
ASV_32930	WestPond_CattailA_D2
ASV_32931	MayberryNE_CattailB_D1
ASV_32932	MayberryNE_TuleB_D1
ASV_32934	MayberryNE_CattailB_D1
ASV_32935	Sandmound_CattailA_D1
ASV_32938	MayberryNE_TuleA_D1
ASV_3294	Alt_d1_Ctrl_10T
ASV_32940	MayberryNE_CattailA_D2
ASV_32941	WestPond_CattailB_D1
ASV_32942	Browns_TuleC_D1
ASV_32944	MayberryNE_CattailB_D1
ASV_32945	MayberryNE_CattailA_D1
ASV_32946	MayberryNE_TuleA_D1
ASV_32947	MayberryNE_CattailB_D2
ASV_32948	MayberryNE_TuleA_D2
ASV_3295	MayberryNE_TuleA_D2
ASV_32950	Browns_TuleC_D1
ASV_32953	Sandmound_TuleB_D2
ASV_32956	MayberryNE_TuleA_D2
ASV_3296	Browns_ThreeSqA_D1
ASV_32962	MayberryNE_CattailA_D2
ASV_32963	Browns_ThreeSqB_D1
ASV_32964	MayberryNE_TuleA_D2
ASV_32965	MayberryNE_TuleC_D2
ASV_32967	MayberryNE_CattailA_D1
ASV_32968	Browns_TuleC_D1
ASV_32969	MayberryNW_CattailA_D1
ASV_3297	Ran_d1_Rcc_e40_1
ASV_32970	Browns_ThreeSqA_D2
ASV_32972	MayberryNE_TuleC_D2
ASV_32973	MayberryNE_TuleA_D1
ASV_32974	MayberrySE_CattailB_D1
ASV_32975	Browns_ThreeSqA_D2
ASV_32976	Browns_TuleB_D1
ASV_32977	Browns_ThreeSqB_D1
ASV_32978	Sandmound_CattailA_D1
ASV_32979	Sandmound_ThreeSqA_D1
ASV_3298	Alt_d1_Ctrl_10T
ASV_32980	Browns_ThreeSqA_D2
ASV_32982	Browns_ThreeSqC_D2
ASV_32983	MayberryNE_CattailA_D1
ASV_32986	Browns_ThreeSqC_D2
ASV_32987	WestPond_CattailA_D2
ASV_32988	Sandmound_ThreeSqA_D1
ASV_3299	Browns_ThreeSqB_D2
ASV_32990	WestPond_CattailA_D1
ASV_32991	WestPond_CattailA_D1
ASV_32992	MayberryNE_TuleB_D2
ASV_32997	Browns_ThreeSqB_D1
ASV_32998	MayberryNE_TuleA_D2
ASV_32999	Browns_ThreeSqA_D1
ASV_33	Browns_ThreeSqA_D1
ASV_330	Ran_d1_Rcc_e40_1
ASV_3300	Ran_d1_Rcc_e40_2
ASV_33000	Browns_TuleB_D2
ASV_33002	MayberryNE_TuleA_D2
ASV_33004	MayberryNE_TuleA_D1
ASV_33007	Browns_ThreeSqA_D2
ASV_3301	TL_inc_d1_ASW_4
ASV_33010	MayberrySE_CattailC_D2
ASV_33011	MayberryNE_CattailC_D1
ASV_33012	MayberryNE_TuleA_D2
ASV_33013	MayberryNE_CattailA_D1
ASV_33015	Ran_d1_Sal_e40_2
ASV_33016	Ran_d1_Rcc_e40_1
ASV_33017	TS_FW_d2_12_1
ASV_33018	Ran_d2_Sal_e40_2
ASV_33019	Ran_d2_Rcc_e40_1
ASV_3302	Ran_d2_Rcc_e40_2
ASV_33020	Ran_d2_Sal_e40_1
ASV_33022	Ran_d1_Rcc_e40_2
ASV_33025	Ran_d1_Rcc_e40_1
ASV_33026	TS_FW_d2_12_1
ASV_33028	TS_FW_d2_12_1
ASV_33029	Ran_d2_Sal_e40_1
ASV_3303	Browns_ThreeSqA_D2
ASV_33030	Ran_d1_Rcc_e40_2
ASV_33031	Ran_d2_Rcc_e40_1
ASV_33033	Ran_d2_Rcc_e40_1
ASV_33034	Ran_d1_Rcc_e40_2
ASV_33035	TS_FW_d2_12_1
ASV_33036	Ran_d2_Rcc_e40_2
ASV_33037	Ran_d2_Sal_e40_2
ASV_33038	Ran_d1_Rcc_e40_2
ASV_33039	Ran_d1_Sal_e40_1
ASV_3304	MayberryNE_CattailA_D2
ASV_33042	Ran_d1_Sal_e40_1
ASV_33043	Ran_d1_Sal_e40_2
ASV_33044	Ran_d2_Rcc_e40_1
ASV_33046	Ran_d2_Rcc_e40_1
ASV_33047	Ran_d2_Rcc_e40_1
ASV_33048	TS_SW_d2_12_1
ASV_33049	Ran_d2_Rcc_e40_2
ASV_3305	Ran_d1_Rcc_e40_1
ASV_33050	Ran_d2_Rcc_e40_2
ASV_33051	Alt_d1_Ctrl_15T
ASV_33052	Alt_d1_Ctrl_3T
ASV_33053	Alt_d1_Ctrl_10T
ASV_33054	Alt_d1_Ctrl_15T
ASV_33055	Alt_d1_FW_7T
ASV_33056	TL_inc_d1_DI_ctrl_4
ASV_33057	Alt_d1_Ctrl_10T
ASV_33058	Alt_d1_Ctrl_15T
ASV_3306	Ran_d1_Rcc_e40_1
ASV_33060	Alt_d1_Ctrl_10T
ASV_33061	Alt_d2_Ctrl_5M
ASV_33062	Alt_d1_Ctrl_3T
ASV_33063	Alt_d1_Ctrl_3T
ASV_33064	Alt_d1_Ctrl_15T
ASV_33065	Alt_d1_Ctrl_10T
ASV_33066	TL_inc_d2_ASW_3
ASV_33067	TL_inc_d1_DI_ctrl_3
ASV_33068	Alt_d1_Ctrl_15T
ASV_33069	Alt_d1_SAL_13T
ASV_3307	Ran_d1_Rcc_e40_2
ASV_33070	Alt_d1_Ctrl_15T
ASV_33071	Alt_d1_Ctrl_3T
ASV_33072	Alt_d1_Ctrl_9T
ASV_33073	TL_inc_d1_DI_ctrl_2
ASV_33074	TL_inc_d1_ASW_4
ASV_33075	Alt_d1_Ctrl_15T
ASV_33076	Alt_d1_Ctrl_10T
ASV_33077	Alt_d1_SAL_13T
ASV_33078	Alt_d1_Ctrl_10T
ASV_33079	Alt_d1_Ctrl_3T
ASV_3308	TL_inc_d1_ASW_3
ASV_33080	Alt_d1_Ctrl_10T
ASV_33081	Alt_d2_FW_4M
ASV_33082	Alt_d1_Ctrl_15T
ASV_33083	Alt_d1_Ctrl_3T
ASV_33084	Alt_d1_Ctrl_9T
ASV_33085	Alt_d1_Ctrl_3T
ASV_33086	TL_inc_d1_DI_ctrl_4
ASV_33087	Alt_d2_Ctrl_10M
ASV_33088	TL_inc_d1_ASW_5
ASV_33089	Alt_d1_FW_14T
ASV_3309	MayberryNE_CattailA_D1
ASV_33090	Alt_d1_Ctrl_10T
ASV_33092	Alt_d1_Ctrl_15T
