"Lineage"	"Ran_d1_Rcc_e00_1"	"Ran_d1_Rcc_e00_2"	"Ran_d1_Rcc_e40_1"	"Ran_d1_Rcc_e40_2"	"Ran_d1_Sal_e00_1"	"Ran_d1_Sal_e00_2"	"Ran_d1_Sal_e40_1"	"Ran_d1_Sal_e40_2"	"Ran_d1_Stw_e00_1"	"Ran_d1_Stw_e00_2"	"Ran_d1_Stw_e40_1"	"Ran_d1_Stw_e40_2"	"Ran_d1_Stw_e40_3"	"Ran_d2_Rcc_e00_1"	"Ran_d2_Rcc_e00_2"	"Ran_d2_Rcc_e40_1"	"Ran_d2_Rcc_e40_2"	"Ran_d2_Sal_e00_1"	"Ran_d2_Sal_e00_2"	"Ran_d2_Sal_e40_1"	"Ran_d2_Sal_e40_2"	"Ran_d2_Stw_e00_1"	"Ran_d2_Stw_e00_2"	"Ran_d2_Stw_e40_1"	"Ran_d2_Stw_e40_2"	"Ran_d2_Stw_e40_3"	"TS_FW_d1_00_1"	"TS_FW_d1_00_2"	"TS_FW_d1_04_1"	"TS_FW_d1_04_2"	"TS_FW_d1_07_1"	"TS_FW_d1_07_2"	"TS_FW_d1_12_1"	"TS_FW_d1_12_2"	"TS_FW_d2_00_1"	"TS_FW_d2_00_2"	"TS_FW_d2_04_1"	"TS_FW_d2_04_2"	"TS_FW_d2_07_1"	"TS_FW_d2_07_2"	"TS_FW_d2_12_1"	"TS_FW_d2_12_2"	"TS_SW_d1_04_1"	"TS_SW_d1_04_2"	"TS_SW_d1_07_1"	"TS_SW_d1_07_2"	"TS_SW_d1_12_1"	"TS_SW_d1_12_2"	"TS_SW_d2_04_1"	"TS_SW_d2_04_2"	"TS_SW_d2_07_1"	"TS_SW_d2_07_2"	"TS_SW_d2_12_1"	"TS_SW_d2_12_2"	"d1_Ran_0_1"	"d1_Ran_0_2"	"d1_Ran_F_e00_1"	"d1_Ran_F_e00_2"	"d1_Ran_F_e40_1"	"d1_Ran_F_e40_2"	"d1_Rcc_0_1"	"d1_Rcc_F_e00_1"	"d1_Rcc_F_e00_2"	"d1_Rcc_F_e40_1"	"d1_Rcc_F_e40_2"	"d1_Sal_0_1"	"d1_Sal_F_e00_1"	"d1_Sal_F_e00_2"	"d1_Sal_F_e40_1"	"d1_Sal_F_e40_2"	"d1_Stw_0_1"	"d1_Stw_F_e00_1"	"d1_Stw_F_e00_2"	"d1_Stw_F_e40_1"	"d2_Ran_0_1"	"d2_Ran_0_2"	"d2_Ran_F_e00_1"	"d2_Ran_F_e40_1"	"d2_Ran_F_e40_2"	"d2_Rcc_0_1"	"d2_Rcc_F_e00_1"	"d2_Rcc_F_e40_1"	"d2_Rcc_F_e40_2"	"d2_Sal_0_1"	"d2_Sal_F_e00_1"	"d2_Sal_F_e00_2"	"d2_Sal_F_e40_1"	"d2_Sal_F_e40_2"	"d2_Stw_0_1"	"d2_Stw_F_e00_1"	"d2_Stw_F_e00_2"	"d2_Stw_F_e40_1"
"k__Bacteria;p__Caldiserica"	0	0	9	8	0	3	3	1	2	0	0	61	0	8	0	10	0	0	47	65	129	1	1	4	3	0	11	6	12	41	14	13	7	2	15	4	12	11	7	65	160	7	27	9	7	12	10	12	25	2	40	8	375	26	2	3	1	0	8	13	15	4	3	15	3	1	0	0	0	3	0	0	1	0	2	3	1	70	68	25	24	34	17	8	5	3	6	0	5	0	1	9	17.9130434782609
"k__Bacteria;p__BacteriaKI"	4	21	18	10	11	6	10	9	2	19	5	13	7	17	42	20	35	40	7	31	41	8	26	5	11	29	29	4	26	20	14	20	2	1	13	16	5	9	31	17	18	2	50	38	47	44	29	26	18	5	2	19	21	6	37	28	6	6	16	9	10	22	15	8	5	3	16	15	9	5	2	3	5	4	4	54	0	10	12	5	12	20	10	6	10	15	7	1	0	2	237	6	17.5434782608696
"k__Bacteria;p__MVP-15"	0	12	39	41	23	14	37	49	22	4	13	21	21	18	15	5	23	18	16	41	48	7	17	2	2	1	18	11	11	11	18	12	9	0	5	3	58	18	2	6	8	0	6	15	7	13	8	2	4	1	0	3	97	1	4	47	4	1	15	8	62	16	6	88	12	2	19	31	66	59	11	0	10	7	16	2	0	16	17	3	17	4	0	63	5	18	9	3	4	0	1	18	16.5217391304348
"k__Bacteria;p__OP9"	0	0	0	0	1	1	0	4	8	44	36	32	12	5	2	1	0	0	9	16	4	1	1	32	2	0	2	0	1	4	4	0	2	0	3	0	1	0	2	4	2	0	2	3	1	1	1	3	0	3	4	2	8	0	1	1	0	0	2	8	3	0	1	0	0	10	1	0	8	3	3	2	101	160	6	0	0	15	6	14	2	15	6	2	5	4	21	4	50	0	34	763	16.4673913043478
"k__Bacteria;p__WPS-2"	1	14	11	4	5	1	4	2	0	2	4	0	4	2	6	10	8	4	1	6	1	0	5	10	0	1	1	5	0	0	2	6	1	934	0	0	8	0	0	0	0	78	6	5	2	7	7	7	0	0	0	1	1	0	2	7	16	14	5	8	6	11	31	2	1	3	0	0	2	1	0	0	0	0	2	1	77	1	3	2	3	1	0	15	0	0	0	0	0	18	0	1	15.3260869565217
"k__Bacteria;p__HDBW-WB69"	0	0	7	11	1	5	6	14	21	0	5	4	12	2	3	2	0	0	0	2	1	3	2	2	4	1	15	4	7	35	6	14	13	0	31	37	2	17	73	48	23	0	4	3	10	12	2	2	28	11	31	38	14	16	31	7	0	0	1	0	9	1	2	3	7	31	4	2	15	5	55	1	8	16	58	30	0	42	9	33	0	61	6	4	8	3	4	5	173	0	24	85	14.6413043478261
"k__Bacteria;p__GN12"	0	0	3	5	1	3	3	3	10	3	9	28	22	5	1	4	2	4	3	21	30	30	181	4	11	0	9	1	11	11	5	10	9	0	17	4	6	11	33	21	14	4	25	13	23	22	15	8	5	11	17	19	26	11	15	6	1	0	2	0	11	0	0	3	4	19	10	3	8	3	31	7	19	40	18	10	0	25	12	21	13	51	27	2	6	5	12	10	80	0	9	81	14.25
"k__Bacteria;p__WS1"	3	4	0	7	5	8	8	3	3	9	4	30	9	20	22	8	14	21	44	68	25	10	28	9	5	0	13	15	17	12	13	18	7	0	29	7	5	10	8	19	6	3	17	22	12	21	7	23	9	14	20	8	13	6	33	24	0	1	10	24	14	11	16	4	3	12	21	12	10	6	2	3	11	22	8	15	0	23	25	18	9	22	3	14	24	17	30	11	6	0	40	52	13.8804347826087
"k__Bacteria;p__SC4"	4	7	7	2	8	6	3	4	2	3	1	19	2	25	18	7	30	39	39	59	29	11	15	5	6	2	9	11	17	14	5	8	8	17	20	3	5	13	27	31	34	11	10	7	7	13	4	14	5	21	12	16	13	33	24	28	2	6	10	24	4	8	24	2	2	4	7	4	1	3	6	3	4	15	5	20	3	18	18	8	12	20	4	12	8	12	3	4	4	1	5	25	12
"k__Bacteria;p__SC3"	40	10	13	9	1	2	4	2	17	0	1	1	0	11	4	23	2	0	6	0	5	0	0	1	1	7	10	20	3	2	5	4	1	7	1	6	19	2	1	0	2	2	5	11	4	6	3	3	2	2	3	0	1	1	0	2	38	66	7	15	6	79	11	5	89	1	8	1	1	2	1	5	0	1	3	0	169	2	3	1	3	1	9	5	2	3	2	0	0	138	1	0	10.5
"k__Bacteria;p__SR1"	13	5	22	22	14	5	18	11	7	19	25	1	7	7	3	8	0	5	2	15	7	2	5	20	4	0	21	11	7	0	5	9	5	0	0	0	39	17	0	6	11	0	9	24	11	9	6	4	3	0	3	0	30	1	3	25	2	7	3	3	17	20	24	70	15	3	24	6	18	19	9	7	14	5	12	0	6	4	9	4	2	2	3	14	13	38	4	0	31	0	6	16	10.1739130434783
"k__Archaea;p__DHVE3"	0	1	1	2	0	0	1	0	2	0	0	13	0	0	0	7	2	1	3	13	1	2	4	1	1	0	13	7	8	44	13	12	13	0	61	13	4	10	12	26	31	2	5	4	12	10	2	11	28	18	33	45	28	10	8	4	0	1	6	2	1	0	0	1	1	5	0	1	2	0	31	0	2	1	7	7	2	31	9	25	11	94	21	2	1	0	0	0	47	0	2	27	9.58695652173913
"k__Bacteria;p__AD3"	0	12	1	1	0	0	0	0	0	1	0	1	0	7	7	7	39	190	2	6	42	9	53	0	1	2	0	0	1	0	2	0	0	3	1	3	1	1	2	1	3	4	0	0	0	3	0	1	2	1	0	2	2	0	138	86	5	2	1	21	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	83	65	1	1	0	0	0	0	18	1	0	0	0	0	1	0	1	9.1304347826087
"k__Bacteria;p__SM2F11"	7	23	4	4	7	1	0	3	0	0	0	2	0	15	17	61	38	27	16	1	3	0	1	0	0	0	0	3	2	6	4	6	2	1	10	9	8	13	31	19	9	3	1	7	1	17	0	6	6	4	5	12	8	5	16	11	4	8	4	25	1	14	30	0	4	0	4	2	1	2	0	3	0	3	2	4	79	4	2	2	93	12	8	1	4	4	2	0	0	9	3	1	8.58695652173913
"k__Bacteria;p__MSBL6"	0	0	2	3	1	0	2	3	6	1	2	17	5	2	1	7	0	0	2	6	1	1	1	0	8	1	8	3	5	20	7	7	10	0	20	3	4	7	11	11	6	0	6	6	8	3	2	3	22	16	17	15	26	6	6	3	1	0	1	0	3	1	0	0	1	5	2	1	1	2	35	0	6	6	3	4	0	58	27	20	4	52	8	1	2	0	1	2	56	0	6	20	7.19565217391304
"k__Bacteria;p__SBR1093"	1	12	0	0	0	0	0	1	0	4	1	1	2	8	16	2	51	51	1	5	23	22	48	1	4	0	0	0	0	2	6	6	0	0	3	13	1	17	50	18	11	0	1	1	0	4	0	0	1	11	3	19	11	5	71	41	3	3	1	7	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	65	4	0	3	0	0	0	1	6	0	0	0	0	1	0	2	8	7.14130434782609
"k__Bacteria;p__TM7"	2	7	0	1	2	0	2	1	1	1	3	0	1	1	0	10	1	2	1	4	3	2	3	1	0	1	2	1	1	1	2	4	1	12	1	3	5	8	5	0	3	50	1	2	1	5	1	1	10	1	8	0	6	7	3	0	10	8	0	10	3	4	2	0	31	0	2	1	2	3	0	5	0	0	2	0	17	0	3	4	3	1	75	1	2	2	2	1	0	255	0	0	7
"k__Archaea;p__HydGC-84-221A"	0	0	2	2	5	2	0	1	6	0	2	6	1	0	0	4	3	1	0	3	0	0	0	1	0	0	2	6	1	13	2	7	14	1	9	6	5	11	46	18	18	1	0	4	2	7	0	5	11	18	12	33	8	7	18	7	2	0	2	1	0	0	1	3	5	19	2	0	4	0	49	2	1	3	10	14	0	3	1	10	0	6	0	5	0	0	0	1	134	0	3	25	6.92391304347826
"k__Archaea;p__pMC2A15"	0	1	0	2	0	1	0	0	2	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	7	5	8	18	5	13	14	2	37	29	1	14	40	20	9	0	5	2	5	24	2	16	22	17	29	40	16	10	5	3	0	0	1	0	2	2	0	1	7	2	3	0	1	2	11	0	2	2	2	1	0	8	3	31	1	23	14	0	0	0	0	0	10	0	1	1	6.09782608695652
"k__Bacteria;p__PAUC34f"	0	4	5	9	4	2	1	2	3	3	3	5	4	1	3	6	6	1	2	4	1	0	0	3	2	0	7	0	8	5	9	9	15	0	9	6	2	10	10	6	3	0	14	12	24	16	11	22	3	4	4	6	3	3	3	14	4	3	8	2	11	12	3	8	3	7	6	0	4	1	2	1	5	6	5	6	0	24	9	19	2	10	0	3	3	0	4	8	4	0	1	19	5.59782608695652
"k__Bacteria;p__SAR406"	0	0	0	0	0	0	0	0	27	1	6	22	11	2	0	0	0	0	1	1	0	16	22	3	5	0	2	0	1	1	3	0	0	0	3	1	2	1	0	1	3	0	3	2	9	1	1	0	6	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	80	1	22	15	1	0	0	12	3	10	0	28	10	0	0	0	0	0	67	0	8	61	5.29347826086957
"k__Bacteria;p__49S1_2B"	0	0	1	2	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	50	1	0	0	0	19	0	0	0	0	5	17	0	36	59	10	26	11	0	0	1	4	0	15	56	7	14	21	15	8	2	0	1	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4.29347826086957
"k__Bacteria;p__Deferribacteres"	5	2	2	3	3	3	2	4	1	8	8	4	8	1	8	20	1	5	4	11	6	2	3	6	3	1	3	2	0	7	3	5	2	0	7	5	2	3	5	9	5	0	3	4	2	3	0	2	2	4	2	5	5	0	3	4	4	2	4	6	2	3	2	6	1	9	2	2	5	6	5	4	5	2	4	4	3	25	15	6	2	5	2	3	3	3	6	4	1	1	1	0	4.1195652173913
"k__Bacteria;p__Hyd24-12"	0	0	0	0	0	0	0	0	3	38	4	15	10	0	0	0	0	0	0	1	2	0	0	6	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	2	0	0	1	0	0	1	0	2	0	0	0	0	15	0	0	0	0	13	4	34	48	41	0	1	6	5	11	0	18	0	0	0	2	1	10	12	0	12	15	3.72826086956522
"k__Bacteria;p__ZB3"	0	4	8	10	1	6	3	3	8	0	3	0	1	0	3	2	2	1	0	2	1	0	1	3	0	0	2	5	5	4	7	14	2	0	4	5	1	7	5	7	2	0	2	3	4	1	0	7	3	2	5	4	3	1	3	5	1	0	0	0	7	1	1	6	13	4	6	1	5	4	8	0	1	0	7	1	0	6	5	12	0	6	1	1	6	3	1	2	3	0	0	1	3.1304347826087
"k__Bacteria;p__Synergistetes"	0	0	0	0	0	0	0	0	1	1	1	3	1	0	3	0	3	2	2	16	13	8	34	3	0	0	0	0	0	2	0	2	0	0	3	1	0	3	4	3	6	1	1	1	2	0	0	1	2	2	0	1	4	4	10	2	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	4	17	0	5	0	8	6	2	1	4	0	0	0	0	0	0	24	0	16	40	3.04347826086957
"k__Bacteria;p__LD1"	0	1	2	1	1	0	0	0	2	2	1	7	1	8	0	3	2	0	3	13	1	0	2	1	0	0	3	5	2	5	4	2	12	0	10	4	2	3	3	0	2	1	6	3	6	5	3	6	5	0	1	1	5	1	3	1	0	0	3	4	3	0	3	2	1	6	1	0	3	0	1	2	1	1	5	4	0	9	4	11	4	15	3	0	1	2	2	0	18	0	0	8	2.95652173913043
"k__Bacteria;p__Fibrobacteres"	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	32	1	0	0	1	0	0	0	0	0	67	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	77	0	1	44	0	0	0	0	0	0	0	0	0	3	0	1	3	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2.76086956521739
"k__Bacteria;p__Thermi"	6	5	2	10	3	1	0	3	4	13	6	0	9	0	0	0	0	0	0	0	0	0	0	14	1	43	1	2	0	0	1	0	0	1	1	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	4	10	5	5	7	1	3	2	2	5	0	4	2	1	2	2	9	4	1	1	0	0	0	2	0	0	0	0	4	1	2	1	4	2	1	20	5	2.64130434782609
"k__Bacteria;p__MD2896-B26"	1	10	1	1	4	0	0	1	0	1	0	0	1	4	8	3	12	14	0	3	0	1	2	0	1	0	0	0	1	1	2	1	1	0	9	5	0	3	12	3	6	2	1	3	0	3	0	2	1	3	1	7	5	1	10	8	1	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	10	0	1	2	1	1	1	0	4	0	0	0	0	4	0	1	11	2.20652173913043
"k__Archaea;p__pMC2A384"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	2	3	0	5	3	3	1	0	2	0	1	3	0	0	8	4	9	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	4	0	0	1	3	0	1	0	0	0	0	0	0	15	0	1	1	1.04347826086957
"k__Bacteria;p__OP1"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	4	1	0	0	0	0	0	1	0	1	3	3	3	0	0	3	3	2	0	2	4	1	0	0	1	0	2	0	0	0	0	0	2	0	1	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	1	2	3	1	0	0	1	1	0	1	0	0	0	0	0.684782608695652
"k__Bacteria;p__GAL15"	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	7	8	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	2	0	1	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532608695652174
"k__Bacteria;p__VHS-B3-43"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	3	1	1	0	0	0	1	0	0	2	0	0	11	0.41304347826087
"k__Bacteria;p__CD12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	12	0.358695652173913
"k__Bacteria;p__TK-SH1"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0760869565217391
"k__Bacteria;p__GN1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0.0543478260869565
"k__Bacteria;p__Thermodesulfobacteria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0326086956521739
